state_abbrev,fips,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
CO,103,49.572442067736191,13.857547838412474,78.176647767540757,67.253224663359305,41.515520907158042,30.253649893692412,40.520127569099927,19.255721925133685,9.0634581105169332,15.82124777183601
MN,087,37.938059701492541,48.996844565640821,65.904168289832484,57.220490845344749,7.1030385664199445,15.321075185040902,22.704324113751461,37.921170463472116,15.666967792615868,32.226315789473695
VA,111,36.706295399515739,43.43286735504369,63.476791104050847,56.712772041302628,29.450468625893567,19.148705321683874,16.725337569499604,38.77502824858756,15.131928974979818,31.817691686844235
GA,027,37.213495180292746,45.956219670966981,62.631932773109241,52.891383595691792,12.346171144514139,19.846526216120253,25.0281571783643,42.050636677377135,18.804795906223962,37.607473521361413
TN,079,35.858446761518316,32.899892136216565,61.253305254507168,52.313976064512808,7.0731265088088762,25.322949304021776,26.47974215419384,30.532908726693716,12.824942215830298,24.324295033129584
NE,179,39.677625854568056,26.409575782537068,69.535584843492572,58.217607084019775,20.528397858319604,29.288632619439877,26.609184514003299,24.178350942614468,12.239962709757615,21.78686554795939
ID,081,40.356324482542341,48.247982437800545,74.512314446999795,64.668471670499684,21.029709387413757,25.307150324064391,34.812899853648332,39.949926824168934,21.569370687852814,42.123311729040353
MN,101,37.500037369207782,31.647290549287959,70.656001479563528,64.254262992417239,9.7339374884409082,20.021065285740711,23.393323469576469,21.833837817638269,11.210220478325859,22.463247384155455
MO,215,41.862447721769747,17.354956268221578,63.11327259475221,52.847776967930038,12.761880466472304,26.108418367346953,29.373542274052483,20.186638784943877,8.9824932130016855,17.577973438990387
TX,321,38.307699098303807,42.654363420872052,57.3973863140166,47.608053147027633,14.024652236292182,25.234108913979163,21.201759091759708,33.74038085629612,16.856340248439373,29.61019610315908
TX,219,34.62103491391747,37.748121016078386,58.424774046237268,46.567567310436679,12.954942441252021,26.706469412995915,20.754742650556555,25.156737520438586,12.071174377224201,21.499547946523037
KS,191,36.736233593865201,26.563667743830781,61.925293772032894,53.131352820211518,16.948487074030556,22.126336662749711,22.607696827262043,26.397758442707577,11.512704615838377,22.822563043798848
MO,123,40.375930698739971,20.267493230725382,61.54932307253813,51.347057146928883,11.762861621775691,24.044591705857197,26.143009833262074,25.119716494845363,10.27269473081329,20.447379725085909
GA,253,40.673125253344139,39.785299455535394,61.463883847549901,52.218269812462196,11.378665053438196,21.502238354506954,28.216212946158496,42.81388325901905,17.920328334008918,35.143250912038908
MS,011,39.091140745774247,63.696755287522301,59.276641467765238,51.007415272233082,22.020062855686739,29.715297715110843,23.4709674679351,59.206141170474829,27.794011721736172,54.633169115773377
NE,067,38.104862861378798,35.728586133372545,64.74282038085434,54.986545106977417,18.483685023160056,26.771818248658196,24.096639952944635,30.2188361749444,14.757361008154188,27.179362490733876
OH,121,46.140338294993228,34.228213802435725,68.910027063599458,59.282760487144785,33.335493910690118,35.646765899864675,26.763274695534502,31.094966170500673,10.794830852503381,23.864668470906626
KS,059,36.740541983713811,32.428727997343074,61.85055463301228,53.621474593158432,15.742663566921287,23.692939222849557,23.071032879442043,28.673628354024828,12.593445467894805,26.60128153784542
MS,029,41.166836734693888,58.325808375298188,61.457593426981184,52.493943811290734,22.231632653061226,29.601033660217329,23.807275377683531,51.208699973495897,23.728465412138881,47.407593426981201
TX,017,34.464606181455622,47.476204620462035,52.983234323432335,43.036864686468647,11.481914191419136,24.243168316831678,20.454785478547858,26.030707876370894,11.970023263542707,22.968860086407439
NC,117,37.569227095438983,56.561057387444528,66.424857324032985,56.486857958148377,9.0686905516804082,32.406198478123024,28.172130627774251,53.490694897715521,28.549550266656059,52.262150760168758
GA,165,40.069086538461534,48.480043124101584,61.792668902731194,52.074676569238136,11.708025874460949,20.30256348826066,27.606827982750357,44.101033653846159,19.015504807692309,45.591730769230779
ID,037,49.097142857142842,11.512448979591834,73.046071428571423,63.927806122448985,23.528214285714284,31.173265306122445,39.712295918367332,19.579132653061219,8.505612244897959,15.636275510204083
VA,183,39.318428030303025,63.91359805206968,64.96961977898485,57.705562839483051,31.53899606667915,20.946319535493537,17.354504588874317,52.177291666666676,23.625416666666663,49.56433712121212
OK,085,41.541248780487798,36.996374855379869,60.676860779020444,48.146567682221367,16.053972232934825,21.272483609718464,29.419822599305832,34.701287804878035,18.803629268292688,32.124624390243916
TX,465,34.447641379310355,59.153040954238271,55.51703932151117,41.39418567735499,9.8959952832328,21.424386593496315,17.460383690870334,45.668468965517263,25.358432183908047,46.848997701149429
WA,,38.786349903872562,54.545140032948922,54.568204283360792,43.283690280065912,23.408649093904447,18.469357495881386,28.573750686436021,46.452952485580894,23.74809118374073,41.614336720681145
KS,207,44.443099025141102,20.403671596124425,63.658643549209593,54.442478327383981,18.100509943906165,30.714941356450794,30.990668026517081,21.488814776808617,9.1055926115956911,17.852180605438683
VA,730,35.827427007299271,91.119828824515224,59.800227435958803,52.544541536988277,23.742817811826669,20.69734857553269,18.883852046923636,73.548223844282234,41.397676399026764,78.147706812652089
IL,015,39.225740486982183,43.114588384104565,64.7809212606725,56.759365447454421,11.176726046168435,30.26309686940024,28.444956255929171,30.577200379466642,13.709212606724989,27.085306208495837
IA,127,32.640675979290805,53.793768271292137,67.266941142077542,57.829419216526979,13.387877606704345,15.818685441434427,19.022685636328202,43.101196639640527,20.643386734394838,40.064120347758134
MS,009,39.933537745823628,45.863163459505174,58.448107422288004,51.665891308944801,20.534425882850503,25.701860858532459,23.532734193275534,52.801036159864665,18.828927891731873,36.583294565447247
GA,307,43.253404743687824,60.731526717557252,70.398625954198479,61.924580152671766,21.528396946564886,24.125725190839695,34.080534351145033,52.457077276205055,22.891966335118592,54.731293037490452
MO,181,40.333984706881921,15.862667418581697,62.560665444804755,50.926152544762438,12.359368391371776,23.55945298181306,26.026462709713805,19.264698385726426,8.841404701217785,20.502152364769188
ND,081,41.929729729729722,33.206126126126136,67.093918918918916,63.080270270270262,8.0877477477477466,33.543468468468461,25.189099099099099,28.065405405405404,12.178873873873874,21.584369369369369
MS,143,37.650853690569988,77.457262936695557,50.562463882322035,40.925794588915167,16.377016023115313,22.288127134226414,17.444496979248754,67.636327817178895,29.462962962962969,64.168085106382975
NH,,32.635767790262165,48.653870162297139,53.063857677902611,45.830337078651681,10.256679151061174,22.469662921348316,23.000936329588015,43.447378277153575,23.853870162297131,42.269850187265916
NM,019,46.643317230273759,68.17439613526571,67.107407407407393,53.870316693505103,13.496242619431028,31.726838432635528,38.629575952764363,62.273429951690815,35.478475577026309,65.465539452495975
KS,075,46.999091940976172,12.48774120317821,66.327241770715105,54.208626560726451,21.006129398410895,33.63393870601589,31.305448354143017,18.421339387060161,8.3860385925085126,16.579341657207717
NE,171,51.163972286374133,11.588735632183914,76.262758620689667,62.845747126436791,23.2432183908046,39.421379310344825,38.24022988505746,16.463279445727487,7.8665127020785208,10.654272517321012
TX,101,48.512797619047618,35.466765578635005,71.222255192878336,58.101483679525202,21.269732937685461,37.851038575667658,35.393471810089011,26.017261904761909,10.447619047619046,15.336309523809522
TX,087,42.347915407854998,40.684675014907583,61.66946929039954,50.506440071556362,19.653488372093022,29.04001192605844,26.853011329755525,28.026042296072507,9.7595770392749266,15.660120845921448
SD,069,46.349999999999994,23.30371621621622,66.4152027027027,56.756587837837841,23.20777027027027,25.993918918918919,33.762668918918912,23.123479729729727,9.811317567567567,18.113513513513514
NC,095,45.253364171572748,49.008858102434921,69.640638119227546,60.854911838790926,6.9170864819479432,37.673341729638956,35.733081444164561,50.70214465937763,23.672455845248109,48.107737594617333
WY,015,45.094952937357995,18.481446287646961,62.016717667901432,58.252150104686741,21.059687550330167,25.048542438395877,29.618038331454343,22.317283349561826,9.8012820512820493,18.185735150925026
MS,019,45.126276521333651,35.666262532058759,63.997715085101426,57.074726043366752,26.861156446724181,32.178176731172776,29.479016087666118,41.061109815807882,13.936955001165774,26.996945674982516
NE,091,47.161936936936932,13.517410714285717,78.112723214285694,59.567410714285721,21.462946428571424,34.21562500000001,31.971428571428572,17.104279279279279,8.2761261261261261,10.589639639639641
MS,119,46.761655856543314,73.317512399847388,58.857535291873333,53.155398702785206,25.504692865318582,29.083326974437234,25.300572300648607,65.368485310950021,30.416329645173608,60.754101487981686
TX,079,37.967635189669082,44.249799839871898,51.585268214571656,39.58382706164933,10.798638911128904,24.842834267413927,20.06741393114492,20.95230024213075,10.421630347054078,21.786763518966911
IN,161,34.689306837000245,33.274378992193043,61.36553110953394,54.322167021528259,7.5584811923349884,26.209794180269697,21.627016796782591,25.881594511473857,10.236053938963805,22.015519280813823
NC,177,41.437391304347834,49.434817813765186,67.216772700983228,58.600000000000009,7.4702139965297878,34.975939849624062,34.230480046269527,52.004869565217398,25.762376811594198,51.432869565217381
CA,063,47.368657599053819,43.058698994677712,75.249520993494983,64.551815493790656,14.02544056771141,29.823512714370203,45.37077468953283,37.414713187463043,18.822341809580134,34.901419278533417
NE,175,45.950036523009508,19.094933043792974,68.38505247918927,56.607129931234162,20.217879116901919,32.04473398479913,29.605826999638062,22.301972242512782,10.554127100073046,16.75708546384222
SD,107,50.448163841807904,15.165536723163843,70.86935028248584,59.43347457627118,23.989053672316384,38.066596045197755,39.222245762711864,20.619350282485872,9.7041666666666675,15.953460451977403
PW,,36.375,63.175000000000004,67.887500000000003,54.537499999999994,27.375,35.450000000000003,38.649999999999999,53.150000000000006,30.512499999999999,51.512500000000003
NC,119,29.892062913322142,61.914741898308151,68.112351265385144,59.498031438712935,15.172439035633566,26.785971695938404,23.406791499562093,59.008928036609547,35.46144038395353,60.760479011840445
GA,275,34.106568431568441,47.97101605162996,63.943976501737538,55.690778586794657,14.141647360582491,22.138374979314918,24.270180373986431,39.944293206793212,19.254503829503829,36.975387112887098
PA,007,37.051509066152057,51.950770831914909,65.851357345031076,61.558026864829635,31.737574773127374,28.860995418778167,29.465297487622923,45.178023764975599,22.0116209359051,40.705530793569935
NY,077,35.009091823730628,44.718200415856195,65.759521094640803,58.134485881011486,33.596797236568499,20.839432557515593,16.963200080488299,39.674917834864843,20.382876115098266,37.355671071165069
NY,055,32.974925326320367,55.847863095266838,68.144099083666646,62.065954043399131,32.877363334121448,19.676687061798347,15.373673874126004,51.854868868675659,29.778270803676968,51.18765966173666
MI,121,35.107205781814635,56.102658058512183,69.026163748812465,58.694168169216155,18.157409023052008,23.022117528451499,25.94216153861068,41.186018165836522,20.391638831917184,41.612981736497709
WI,079,37.873267804485771,66.606698025086772,70.47335957655018,63.07908682501558,13.722819144204241,29.669833199893116,34.502749977759983,53.320668841032962,35.530922839782001,62.535197480118001
SC,003,30.736239451216523,52.815210975669963,64.028862458668513,54.833142180328679,8.2351191827468764,24.177724917337017,19.324582737008342,41.638621132112696,18.079776933326755,33.985205547056204
KY,019,38.63023582358236,49.200552942443707,60.544335930487215,51.218850310581303,25.520591720225486,20.910685433198093,21.023137409787797,39.321839783978405,19.085738973897392,36.830361836183613
MD,003,32.355700732053762,54.903114311813546,70.618521688198626,62.4340574366258,18.161007371529333,27.591186030208465,26.8602605072365,48.357564555486803,30.63403018052469,49.088293209988962
MS,133,39.619843826256712,77.020058565153732,57.252347486578813,49.833635919960962,20.818174719375303,27.059219131283559,21.642284040995616,64.142332845290397,30.871654465592972,63.180868716447044
GA,071,34.526066744959877,41.246228343391081,59.677063461164103,49.720508078645132,11.188777496593346,20.737478100058411,23.798705470118747,32.386034449011547,13.589259150518695,25.89790565668428
MN,085,30.9807375497065,33.566221204616618,69.978594458202878,62.705784776412308,9.7857202934442284,15.485052100369151,18.55994579692538,23.810348418860059,11.699072145427003,24.374218897935993
SC,073,32.101961210731311,26.953748368985025,62.203210628286776,53.170685223992706,8.3181843343481869,25.305533589023735,21.294515835672769,31.017854530357248,10.904361321444808,20.653446946481882
NM,015,34.024041095890411,35.009570015220696,61.652214611872168,49.919623287671243,14.597598934550987,21.311331811263333,21.531160578386597,37.35239345509892,18.17137747336378,30.707461948249623
LA,005,37.612247444377623,36.950956840696897,66.791990499240825,60.178788653207242,32.226357090242182,21.179618466348963,24.212465236541838,40.811551413108823,21.111053818400475,36.307321106434173
PA,073,37.005131017194756,46.51427099733705,65.259398993138575,59.502748459579763,31.512049293447625,27.424705036250867,29.647398293389312,42.071424934393484,19.370461399866837,35.896976224981408
CA,007,37.562815085252652,56.021874393133153,71.895804365557098,62.002493494387714,6.3625305860876988,27.676924496057826,36.400536955761829,46.262339301666231,24.243201149648506,42.545676195284891
TN,149,30.747725125044411,45.640367751060936,66.821472208011059,55.638082397905443,5.132602846910836,23.432025038370206,22.588679767672819,44.507400942572851,17.35216653324586,36.722241349215437
VA,179,32.640204961569715,55.897186806757489,70.217715316545224,62.318953706638062,28.752391458033692,22.048291119182807,21.122656688037839,49.5448515903268,23.018430294319828,40.984006748734629
GA,245,34.58571672474919,74.517255467196605,61.265957256461242,52.346314115308189,9.4841689860835015,19.929305168986044,23.799817097415513,63.151029918349742,33.085539966456096,61.130487792630383
TX,303,31.479030615342062,47.256971652914608,60.665368645195592,51.255917620441821,13.842706947032202,25.779790391269749,21.997737556561084,36.379566839112627,16.472646517243476,29.344410794622917
CT,011,30.802585786966894,61.086033944439976,67.920229231713506,60.525701171510129,16.278475835935211,18.989229578629963,17.969369946361383,51.829838709677446,29.792465901710326,49.183921032691075
IN,015,34.306824231668955,37.261950471888355,61.505928853754959,52.69600709849157,6.8951923852544983,25.928660159716067,22.172372348148748,24.421416471727031,10.191312414293781,21.002331209163501
AL,,29.759556542523423,36.836572816002302,18.281651685935259,20.195603865511085,4.4919168368413436,5.9864289045038692,7.9791947387885704,31.304575274194363,13.796526588801681,30.796597786102982
SC,007,31.195826690580571,33.489789343452387,60.802535019471406,52.933475044215477,7.8118862770170967,24.153235408899587,19.756947846520479,36.032145110933975,13.299605586555071,25.176417397369473
OH,119,37.862965537789258,45.673970126723063,62.008946093036215,54.202129265482846,26.391087673300763,28.335637389266267,20.615967504866322,33.612873175091863,13.913409474625082,27.486530936537893
KY,199,41.197919804705741,18.593525813808824,61.671348227244458,52.629234916027372,28.46862948372382,22.058337652913114,24.000764565623051,23.587116293564634,9.8948241832441717,17.704861580013507
NH,009,35.352901335881825,52.067900695959288,64.823849589695641,61.104742910564013,11.358323465253969,32.439428690142314,29.981961150929671,51.057189454220584,28.238551513514629,48.607678723536871
KY,051,43.248299711815569,14.162268496305536,57.197524229920347,45.623702139909803,25.301170712983399,23.439477977161502,24.731829958737162,16.485292987512004,6.6349087415946197,12.202026897214216
OR,017,41.443020409541305,50.653152141802096,73.202802278961769,63.423751846381087,12.300270099177052,31.543310403038678,33.429279594851231,50.177794283977924,26.06000303864138,44.051388490301697
AL,089,33.174476095209954,41.281498948106602,67.437642005610044,55.812107293127625,8.9995051718092611,27.221455995792574,21.591370091164105,38.765521176711303,21.942338418168983,39.594652510969169
IN,079,34.34216285806243,35.426237528162218,60.54863212101705,51.575300933376262,7.172661731573867,26.304750563244294,21.065851303508204,30.368664306404892,11.540019311232699,24.971393627293214
VA,147,38.011850130699969,52.616087786259548,65.551736641221382,57.633692748091612,30.623530534351147,23.065104961832066,19.938520992366414,51.670103591828834,21.589931261496755,42.936644399264217
NC,045,33.887546902519361,47.120251958299178,65.013028645485917,55.151011073205126,13.235077855495629,28.441045188587527,23.08736396729498,43.003974270617967,18.984106746305226,35.180781453403782
OH,009,40.485217360344635,58.381255340358855,66.336969524352057,55.781529478780961,29.169958701224729,33.103624323554513,23.619015237823991,52.887524477516294,25.447513084345072,46.382383309004148
OH,143,41.245274462343147,47.33763737028071,65.636121080599835,56.523481623681938,28.453212030158859,31.775488968644776,23.877447625406901,32.314086192026259,15.215246362295856,28.936471635645336
OH,109,38.531277201331257,40.550015812538568,67.393563543815787,58.83135400509012,27.091733807207497,30.530338990708213,22.396769724259446,29.908142704395889,13.148866768067711,24.62511633510535
IN,101,39.127036037466262,39.538450547705992,64.009160184156201,54.69720590569932,6.0488966502619466,30.496015240514371,25.80176218447372,33.252913160819176,11.759406254961107,22.787585331004923
UT,003,35.714083895663165,10.186788208831539,57.053170750956951,50.657858805887685,15.999514620575351,17.209695749970404,24.5397064046407,21.88807071544138,7.9638412059508292,14.186586953948144
ID,049,47.797654902862398,14.706357052534775,70.861961144959182,61.654270605816762,22.272985400620765,31.582538222784233,38.901977238763067,19.379940223014145,8.9798482584205086,15.309311415105183
VA,083,38.386829386176906,47.303324297331997,62.950920245398798,57.053374233128828,29.614861844295433,19.5538117658249,17.061159461644557,38.470478492025137,16.50676655389077,34.185297245045909
TX,273,31.948556280002862,59.177239623842198,57.216856395389939,45.72526338117796,9.1056494378844661,25.244587428409819,21.459909495863673,52.491624274557566,25.749953428387187,44.65930357526689
GA,013,31.674818052821891,42.767362420223023,65.085400531467897,54.494167480524204,10.629501010697494,20.818821685707132,22.329637284517023,33.694209731313236,11.913704398773291,25.603080514487104
MS,127,42.51831318195223,41.228081686818058,62.916602772043611,53.850457092303152,24.063882335594219,30.645488056620476,25.139553229135945,37.484805367148333,15.467760247714539,30.879099085815398
KY,011,42.353110547516039,28.88149970184854,61.701386404293387,49.868813357185445,26.759481216457967,22.864698867024451,27.571049493142514,45.902894226465769,20.158406683574515,38.193137401163661
WA,039,49.161680814940574,42.657478777589127,72.917597623089975,64.770314091680802,34.764142614601028,25.211833616298815,44.21227504244483,38.110984719864184,18.747640067911707,35.11943972835315
GA,237,40.113117055867569,35.398307692307704,66.781545787545781,58.395567765567776,12.957318681318686,24.554117216117227,30.048241758241758,36.326729234407331,15.678281111439546,29.098832397280532
KY,089,38.769625432798229,43.103998563927661,61.418072072880648,52.438939999102459,26.667499887806837,20.396095678319803,21.049589373064673,35.05041143936328,16.879464004676464,31.850483385044303
GA,195,37.563218934911241,31.629655578451587,66.346440977332932,56.223161613188132,12.542166617603769,24.208266117162204,28.25576096555784,27.955988165680481,9.9124378698224866,19.472023668639046
MN,159,38.055846597317974,23.361512791991103,67.034989494500067,59.965084661970096,9.2790384377703621,18.66096897787666,18.7253491533803,21.689083845093368,10.671249530016292,21.952675773906506
TX,445,34.950499340493685,41.45698844576966,56.553764442787923,44.219269474468881,11.672661200149086,25.332053671263509,20.398378680581441,23.853778029018279,12.670529489353687,23.551026945543626
OK,035,44.797631692263536,25.047296333285772,61.905949493508338,52.158424882294199,19.698473391353975,24.743444143244407,35.248737337708654,35.83660111956366,19.77000143533802,34.221243002727135
LA,079,39.816440601503736,38.50650676691729,60.623380451127787,56.282338345864673,31.884714285714285,19.342210526315785,24.601049624060146,40.630983458646618,23.449320300751875,38.519738345864646
TN,059,36.662101405009174,34.087149664019542,57.652056200366523,48.823826511912017,4.5175882712278552,23.95690653634696,24.698032987171661,26.853058032987171,9.8522467929138706,19.20338423946243
GA,129,33.552420384363252,32.536258795263436,63.19719581259654,52.358414278359355,11.652205251415824,21.416811395229104,24.062725244551228,27.164969119828854,8.5180899147776277,16.348645757858048
PA,121,37.269579266684268,33.922886449758266,63.580919247353982,57.632389259114071,29.516604599503463,28.131154449235591,28.923817457206319,33.007709047744655,14.259169744130842,27.16931878132419
TN,025,37.958966038158117,32.913523191406043,57.284378671739489,48.399071224752412,3.4853857774296428,21.230062104850905,27.776881329379513,26.193951770827503,8.6962793039780664,18.136916018575516
TX,059,33.933398724865135,32.736117162914546,62.596550472040683,50.646538368433795,14.891503267973855,27.023989348825957,22.193113047688204,18.965436488474744,7.7928273663560557,12.721996076508097
IA,115,31.955736152753673,43.215138626339005,66.213909892879641,55.201260239445489,11.015926275992442,13.756411468178952,17.948629489603022,33.650244595234341,14.811172479091052,30.802666877071179
NC,145,35.901337074218588,52.750034894879157,67.526738201168996,57.88149262845679,6.6979891825874551,31.375133036726858,27.890373375207187,47.361277453859991,22.040278812853447,42.204774012537804
NC,199,37.019193602132624,42.096449851042721,68.903939093015566,59.022542204568019,8.0191410129096337,33.893222442899713,30.021027805362461,42.017452515828055,16.599508497167609,33.810771409530155
PA,093,37.990799765350026,41.26908633372048,67.705023228803711,60.747406116918306,30.939101819589627,29.041734417344188,29.513433991482778,39.495707860774345,19.553656628861948,34.783877590926856
NM,039,38.677644865620636,73.009662886437781,67.210051266117759,55.888006835482372,13.659670654031379,32.469209258971581,33.254217803324515,62.946776448656202,39.716700326238936,64.164983688053454
IN,017,33.434790140566228,40.246871906553146,60.715536527420298,52.117986537319346,8.5896901603642863,25.693738863591371,22.105657295585033,30.80423678479508,12.038230053454763,24.447277766778857
IA,099,31.016918825874253,50.075649776250977,69.78678298603262,59.883383808705858,13.606721511549061,16.357921620033455,20.027021651674723,42.224719152020285,19.758022286646135,37.535074288820454
KY,235,39.556350760885934,18.226624222979748,58.655343894124712,46.73814918788851,25.185201523962309,21.452416282334077,23.000516342490478,21.726362312289691,8.7307870021596123,16.551820601677463
GA,161,39.400376569037661,33.034527280299869,61.700444259336393,52.195182562821032,11.976898514507845,21.503831736776348,27.781063445786483,29.706722454672246,11.517782426778243,20.55898186889819
WI,001,40.860422684043677,34.107061135677689,64.215434828384915,57.212950094756756,12.911721765985824,26.091092861655092,31.462567558082402,27.566185276505809,15.447192673476575,31.165093342726312
SD,121,34.922934232714994,74.0885328836425,58.42849915682968,43.152782462057338,13.580775716694776,20.70927487352445,22.556155143338955,61.362394603709937,29.840809443507592,54.766610455311962
TX,313,37.019542483660125,33.271858321203297,61.967572375869338,50.193126314087017,13.809121785541002,27.207423580786028,23.72995309720201,27.046356209150325,11.337990196078431,19.418807189542484
WI,067,43.658718975180136,25.647881828316617,68.201584647236814,60.375099538142997,14.121285236502628,30.029710144927545,33.786637999681474,24.337510008006412,12.09431545236189,23.540280224179345
NY,095,28.372917033128118,35.682228085605395,63.912178246848427,34.732535913221923,25.395291703312807,16.415760773966582,6.5428965112870143,34.90027557900909,15.180404573438874,28.693579595426552
MN,047,38.426478730015241,45.763295942853958,68.782337183994628,63.210770690328715,9.9727384340644054,18.057910597689606,21.598487638819126,30.160685836958365,17.564691260380773,33.570012993616182
NY,037,30.505304856006745,33.45280756717677,66.37785576575493,57.308410651885772,26.62454512591879,18.217246053741409,11.804871068803466,34.283359440896504,14.392267140619348,27.714384263164234
GA,187,36.290191496637405,30.426985835694047,68.069184135977338,56.668532577903697,11.802339943342778,24.365167138810204,29.743903682719548,27.365923857289406,9.8161404308674349,18.348723355750604
MI,007,42.894150030870541,41.324015928932447,70.24698013988872,58.843125542451638,19.22265277990504,23.934170623372651,29.076484402920297,30.969036838855736,13.566963366947935,28.934852850380729
OK,079,39.967160263251508,39.622003088462385,58.174696668872741,47.941323626737251,17.137251268475623,20.235049636002657,29.793977498345463,31.291342049092847,18.208613482746344,32.257853077196728
NC,011,38.928481219379421,29.850075806800952,63.610851202079267,53.51336365605372,7.6988737275286994,30.786917912064119,29.6782326185835,26.348600979858457,10.408252585737612,19.86774088187261
SD,135,34.715510698425518,47.809341945902297,65.830876059749698,58.230391602745257,20.176851029471138,21.987129592248692,27.548704077513118,41.141090028259988,18.37007670569237,34.558619297537334
ND,061,35.76951292844258,30.223451593505711,64.762748045700533,56.08084786530366,7.3517739025856885,27.258298256163556,16.365123271196634,28.615724594107039,14.13382441371016,26.036620565243538
MS,023,43.443698403962586,46.284270776004405,62.22215740231151,53.475883324160698,23.889499174463396,29.180693450742975,22.89473858007705,33.799504678040726,14.889466152999452,28.612636213538799
IN,129,31.869033913152297,39.599124014516342,66.077286947816305,56.649987485921642,8.1633337504692793,26.926091853335016,21.146777624827926,35.712276310849717,14.71252659241647,27.766487298210482
MN,079,31.931542470931895,35.05196133845805,71.767533348406076,64.140368528148329,9.9616267239430254,15.284088853719201,18.002984399728685,25.417990721118052,13.051188498768544,26.13158256486626
CA,059,33.41799216638092,52.873250093402952,72.092797341630643,61.817770411599817,5.2767179314463704,27.449170555044976,35.062209326108359,48.293077439654198,30.321816117892894,46.987713149094361
WI,013,42.020838606260043,31.495006713662299,61.79450318898958,55.577794561933523,12.596777442094659,23.13363544813696,29.463368580060429,28.240951657808154,12.303509660001685,25.977769341095087
PA,107,37.993614942312732,39.303506048336999,62.650586204326977,57.397365806403535,31.647877493231331,28.312150078243366,28.14616234879156,34.608354316208803,16.52886241497238,30.645549751337263
WY,029,42.744908777120315,18.768519197847887,62.968879921741255,60.418225727561747,18.867742724382488,25.411634874052346,29.255698214722422,22.711852810650885,9.9429055719921102,16.483179240631166
MD,021,33.773833887637018,52.537566944765416,71.858236041338131,62.346242475695604,18.699916378886616,28.190283354291903,27.549432206256895,46.549614115273876,28.142671381971628,46.221995748565298
OH,003,38.655736921185635,41.741848076627548,64.174201369325061,56.070158274855309,26.58375078966688,31.291737950110097,21.827154296641567,30.276038109547894,15.028705094932393,27.895176546919817
KY,117,34.496749382021882,40.946862871585537,64.697322363342181,56.079122471209054,27.418245365425488,18.890609236365901,18.463984094922861,38.24761879502222,19.712718148930072,35.754563489958535
NC,181,35.320102392171087,65.247893169719404,62.776003789587641,54.034309302535426,7.5483623567626079,29.671884868717857,24.867242623838319,58.612332366799549,31.892683037332347,58.661281261326558
IN,163,28.924458619784328,51.523253597821892,60.469827887981317,52.540194476857252,9.257285103072741,22.849083041618037,17.29705950991832,44.811306994428186,19.341113779791716,37.755329203901248
AL,117,34.061776514818931,29.187043235921443,70.502616419374434,59.343724018745412,9.3969149449625533,30.931665602765165,22.86925220694701,27.838575499485135,16.191444695439781,27.406254839198901
DE,003,30.49442716217257,69.994054283667282,64.08623000500863,57.12444191546156,16.126415261813129,19.904795310885362,19.983986571734697,60.622116889447575,35.084163737588803,58.568285142519898
NY,045,35.146662150974635,40.480955427195241,60.305890985719365,51.652847654706584,27.790912340777794,18.094603849555003,13.352815669156525,36.751281327613448,17.058788665613005,34.08724128847745
WI,055,37.883798085867255,35.889619476857867,73.182858965652088,65.327167582474132,15.314128130723791,29.693288880656883,34.859517194542192,28.670973809868315,15.395045166091323,32.532385224383475
MD,027,33.253525244206408,68.139398814425348,74.250745755872032,65.992235413451439,18.787464211898293,30.624684928369376,30.83012035709028,60.833789112566713,41.517652127909088,60.520357351280893
OR,071,37.076349993068064,54.228869749064209,70.975636004436453,60.598400457507253,11.449760848468046,31.887385623180339,30.961368362678495,47.683841674753921,23.432483016775254,40.527057049771244
TX,497,32.636393105629359,32.198675824032883,63.499211738078529,51.202455839121725,13.817784021436566,25.388724992845777,20.468651629855099,24.186651380982493,9.8733317520556589,16.864961522243298
OH,113,36.905345549420524,48.10324135134011,63.959562944488233,57.174677222082082,24.8912336615135,29.758955550375124,20.722510945548489,46.68532696342519,24.209871654440999,43.850610431789107
OH,093,37.450294122387128,57.477535616821086,64.760682897479413,57.599475686013285,26.651719062251537,30.098131057008516,22.695878548251926,44.800888007864771,23.806479287874648,43.32705549914855
GA,191,44.033452789030854,39.177844774273346,67.945037105751396,58.420330859616556,14.195052566481143,24.005225726654302,31.884786641929502,35.058242443128698,17.407136179495168,31.68036771579931
MO,157,41.696534302428638,17.075786967639537,65.914125738471029,57.18369632307558,13.337703906181115,26.45224407018782,30.958046027687161,24.576050345683388,9.4430774685339465,18.215990072682146
AL,061,41.424804950228676,18.489920909863386,63.818327995293807,51.528799267926011,8.9405516700437921,30.060252304072172,26.523177985489241,20.125686037126712,8.4874966370729048,14.710048426150125
NC,061,33.775449860952079,55.250236329557488,63.349307309917684,52.846931790400149,7.5337258577133106,27.781199576236649,23.664306087523421,44.891035498118775,21.374378373957146,40.726574513332224
OK,047,41.64641965171576,27.781078338519823,60.570474225409285,51.671972669462846,18.020085238803947,25.296478825598694,30.957776349614402,30.282770536111407,15.351034931061619,26.224095932122211
WI,085,42.803799474335193,30.471356687408772,69.182307751402035,61.983321809940847,14.003691326726592,29.656914035492029,35.215034186064372,28.789494434137286,15.161811997526286,29.490120593692016
