geoid,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
20207,44.4430990251411,20.403671596124425,63.65864354920959,54.44247832738398,18.100509943906165,30.714941356450797,30.99066802651708,21.488814776808617,9.105592611595693,17.852180605438683
51730,35.82742700729927,91.11982882451521,59.8002274359588,52.54454153698828,23.74281781182667,20.69734857553269,18.88385204692364,73.54822384428222,41.39767639902677,78.14770681265209
17015,39.225740486982176,43.114588384104565,64.7809212606725,56.759365447454414,11.176726046168437,30.26309686940024,28.444956255929167,30.57720037946664,13.709212606724988,27.08530620849584
19127,32.640675979290805,53.79376827129214,67.26694114207754,57.82941921652698,13.387877606704343,15.818685441434427,19.0226856363282,43.10119663964053,20.64338673439484,40.06412034775813
28009,39.93353774582362,45.86316345950517,58.448107422288,51.6658913089448,20.534425882850503,25.701860858532456,23.53273419327553,52.801036159864665,18.828927891731876,36.58329456544725
13307,43.253404743687824,60.73152671755725,70.39862595419848,61.924580152671766,21.52839694656489,24.12572519083969,34.08053435114503,52.457077276205055,22.891966335118592,54.731293037490445
29181,40.33398470688192,15.862667418581696,62.56066544480476,50.92615254476244,12.359368391371776,23.55945298181306,26.026462709713805,19.264698385726422,8.841404701217785,20.502152364769188
38081,41.92972972972972,33.20612612612614,67.09391891891892,63.080270270270255,8.087747747747745,33.54346846846846,25.189099099099096,28.065405405405404,12.178873873873874,21.58436936936937
28143,37.650853690569996,77.45726293669556,50.56246388232204,40.92579458891517,16.377016023115313,22.28812713422641,17.444496979248754,67.6363278171789,29.46296296296297,64.16808510638297
35019,46.64331723027376,68.17439613526571,67.1074074074074,53.8703166935051,13.496242619431028,31.726838432635528,38.62957595276436,62.273429951690815,35.47847557702631,65.46553945249597
20075,46.999091940976164,12.48774120317821,66.3272417707151,54.20862656072645,21.00612939841089,33.63393870601589,31.305448354143017,18.42133938706016,8.386038592508513,16.579341657207717
31171,51.163972286374126,11.588735632183914,76.26275862068967,62.84574712643679,23.2432183908046,39.421379310344825,38.24022988505746,16.463279445727487,7.866512702078522,10.654272517321012
48101,48.51279761904762,35.466765578635005,71.22225519287834,58.1014836795252,21.26973293768546,37.85103857566766,35.39347181008901,26.01726190476191,10.447619047619046,15.336309523809522
48087,42.347915407855,40.68467501490758,61.66946929039954,50.50644007155636,19.653488372093022,29.04001192605844,26.853011329755525,28.026042296072507,9.759577039274927,15.660120845921448
46069,46.35,23.30371621621622,66.4152027027027,56.75658783783784,23.20777027027027,25.99391891891892,33.76266891891891,23.123479729729727,9.811317567567569,18.113513513513517
